X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8813777.02457812,5435674.9329425,977,GO-20082855310,2008/07/07 04:00:00+00,2008,July,Monday    ,23,Evening,D42,0,1,131,Rouge (131),-79.17550612,43.80733405,778
-8828885.38490542,5426971.84461804,978,GO-20082862776,2008/07/09 04:00:00+00,2008,July,Wednesday ,19,Evening,D41,1,1,119,Wexford/Maryvale (119),-79.31122683,43.75088627,779
-8821851.92002767,5424785.21082946,979,GO-20082912963,2008/07/09 04:00:00+00,2008,July,Wednesday ,11,Morning,D41,0,0,124,Kennedy Park (124),-79.24804414,43.7366955,780
-8839760.55108894,5412396.13550418,980,GO-20082586187,2008/07/09 04:00:00+00,2008,July,Wednesday ,2,Night,D14,0,1,81,Trinity-Bellwoods (81),-79.40892011,43.65622962,781
-8815990.66608589,5432204.08212514,981,GO-20082840160,2008/07/12 04:00:00+00,2008,July,Saturday  ,19,Evening,D43,0,1,135,Morningside (135),-79.1953916,43.78482868,782
-8833266.17422245,5410374.84453615,982,GO-20082841053,2008/07/12 04:00:00+00,2008,July,Saturday  ,3,Night,D51,0,1,70,South Riverdale (70),-79.35058013,43.64309128,783
-8842699.62498279,5410546.08806216,983,GO-20082381132,2008/07/14 04:00:00+00,2008,July,Monday    ,20,Evening,D14,0,1,86,Roncesvalles (86),-79.43532226,43.64420447,784
-8836558.95800593,5409893.65243074,984,GO-20082596730,2008/07/14 04:00:00+00,2008,July,Monday    ,0,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38015971,43.63996312,785
-8831163.56834076,5434314.92158333,985,GO-20082816157,2008/07/15 04:00:00+00,2008,July,Tuesday   ,18,Evening,D42,0,1,117,L'Amoreaux (117),-79.3316921,43.7985166,786
-8850458.1292888,5420267.85712282,986,GO-20082899030,2008/07/16 04:00:00+00,2008,July,Wednesday ,21,Evening,D31,0,1,113,Weston (113),-79.50501809,43.70736822,787
-8839595.13700479,5413886.35370922,987,GO-20082749190,2008/07/17 04:00:00+00,2008,July,Thursday  ,22,Evening,D14,0,1,79,University (79),-79.40743417,43.66591416,788
-8815990.66608589,5432204.08212514,988,GO-20082517552,2008/07/17 04:00:00+00,2008,July,Thursday  ,18,Evening,D43,1,0,135,Morningside (135),-79.1953916,43.78482868,789
-8851212.11623746,5428272.43057941,989,GO-20082426065,2008/07/18 04:00:00+00,2008,July,Friday    ,15,Afternoon,D31,0,1,24,Black Creek (24),-79.51179127,43.75932519,790
-8851983.63934549,5429788.97887656,990,GO-20082875134,2008/07/18 04:00:00+00,2008,July,Friday    ,4,Night,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,791
-8811242.66159861,5434213.14146416,991,GO-20082816710,2008/07/19 04:00:00+00,2008,July,Saturday  ,0,Night,D42,1,0,131,Rouge (131),-79.15273955,43.79785667,792
-8811242.66159861,5434213.14146416,992,GO-20083038449,2008/07/19 04:00:00+00,2008,July,Saturday  ,0,Night,D42,0,0,131,Rouge (131),-79.15273955,43.79785667,793
-8855013.74363974,5404715.32838177,993,GO-20082786692,2008/07/20 04:00:00+00,2008,July,Sunday    ,3,Night,D22,3,0,20,Alderwood (20),-79.54594187,43.60628928,794
-8842204.75641286,5409624.04191587,994,GO-20082922359,2008/07/20 04:00:00+00,2008,July,Sunday    ,18,Evening,D14,0,1,85,South Parkdale (85),-79.43087678,43.63821035,795
-8857533.87776194,5426257.2563336,995,GO-20082831675,2008/07/21 04:00:00+00,2008,July,Monday    ,20,Evening,D23,0,1,3,Thistletown-Beaumond Heights (3),-79.56858062,43.74624912,796
-8860965.98234092,5423893.90082026,996,GO-20082794229,2008/07/25 04:00:00+00,2008,July,Friday    ,23,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59941174,43.73091013,797
-8851070.82286057,5421403.35364915,997,GO-20082773144,2008/07/26 04:00:00+00,2008,July,Saturday  ,2,Night,D31,1,1,23,Pelmo Park-Humberlea (23),-79.51052201,43.71474137,798
-8847355.01721971,5417542.84569896,998,GO-20082605554,2008/07/26 04:00:00+00,2008,July,Saturday  ,0,Night,D12,1,0,110,Keelesdale-Eglinton West (110),-79.47714236,43.68967013,799
-8849669.69007095,5418908.48043397,999,GO-20082732866,2008/07/27 04:00:00+00,2008,July,Sunday    ,0,Night,D12,0,1,30,Brookhaven-Amesbury (30),-79.49793542,43.69854015,800
-8852903.01477481,5419788.7147697,1000,GO-20082878876,2008/07/27 04:00:00+00,2008,July,Sunday    ,21,Evening,D31,0,1,113,Weston (113),-79.52698087,43.70425672,801
-8849869.80689316,5425325.67099695,202,GO-2005772582,2005/01/26 05:00:00+00,2005,January,Wednesday ,18,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.4997331,43.74020328,802
-8829591.030252,5437345.50079693,203,GO-2005873262,2005/01/26 05:00:00+00,2005,January,Wednesday ,0,Night,D42,0,1,116,Steeles (116),-79.31756575,43.81816317,803
-8857934.28840434,5411806.22289572,204,GO-2005883036,2005/01/28 05:00:00+00,2005,January,Friday    ,21,Evening,D22,0,0,13,Etobicoke West Mall (13),-79.57217757,43.6523955,804
-8834770.70389471,5430171.29439955,205,GO-2005896053,2005/01/29 05:00:00+00,2005,January,Saturday  ,23,Evening,D33,0,2,52,Bayview Village (52),-79.36409555,43.77164393,805
-8850687.85152959,5418869.69186028,206,GO-2005919556,2005/01/30 05:00:00+00,2005,January,Sunday    ,0,Night,D12,0,0,30,Brookhaven-Amesbury (30),-79.50708172,43.69828823,806
-8825344.27850744,5428576.46166849,207,GO-20051064463,2005/02/01 05:00:00+00,2005,February,Tuesday   ,0,Night,D41,0,1,126,Dorset Park (126),-79.27941653,43.76129774,807
-8850930.58256607,5425034.19778184,208,GO-2005732268,2005/02/01 05:00:00+00,2005,February,Tuesday   ,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50926221,43.73831154,808
-8818604.64253883,5425784.39318258,209,GO-2005901779,2005/02/06 05:00:00+00,2005,February,Sunday    ,23,Evening,D43,0,0,139,Scarborough Village (139),-79.21887335,43.74318039,809
-8840497.05419837,5431424.00662577,210,GO-2005928264,2005/02/07 05:00:00+00,2005,February,Monday    ,21,Evening,D32,0,1,37,Willowdale West (37),-79.41553623,43.77976942,810
-8835538.42210255,5412713.82926057,211,GO-2005832576,2005/02/09 05:00:00+00,2005,February,Wednesday ,20,Evening,D51,0,1,73,Moss Park (73),-79.37099208,43.65829436,811
-8837188.51759375,5413101.80238524,212,GO-2005951634,2005/02/11 05:00:00+00,2005,February,Friday    ,17,Afternoon,D33,1,0,76,Bay Street Corridor (76),-79.38581514,43.66081576,812
-8815913.81110945,5428686.54911905,213,GO-2005901792,2005/02/11 05:00:00+00,2005,February,Friday    ,0,Night,D42,0,1,136,West Hill (136),-79.1947012,43.76201197,813
-8839488.96604045,5412471.79976959,214,GO-2005787630,2005/02/12 05:00:00+00,2005,February,Saturday  ,23,Evening,D14,0,2,78,Kensington-Chinatown (78),-79.40648042,43.65672138,814
-8859590.9528587,5427393.28372321,215,GO-2005736672,2005/02/12 05:00:00+00,2005,February,Saturday  ,0,Night,D23,1,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58705964,43.75362093,815
-8856729.07235254,5424579.11035483,216,GO-2005955160,2005/02/13 05:00:00+00,2005,February,Sunday    ,0,Night,D23,0,0,3,Thistletown-Beaumond Heights (3),-79.56135093,43.73535778,816
-8835844.06646245,5414098.85295627,217,GO-2005918414,2005/02/15 05:00:00+00,2005,February,Tuesday   ,23,Evening,D51,1,0,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,817
0,0,218,GO-2005768554,2005/02/15 05:00:00+00,2005,February,Tuesday   ,5,Night,D41,1,0,NSA,NSA,0,0,818
-8837503.4404332,5411160.67045523,219,GO-2005955718,2005/02/20 05:00:00+00,2005,February,Sunday    ,0,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38864414,43.64819947,819
-8832001.29314997,5413809.79146765,220,GO-2005943518,2005/02/21 05:00:00+00,2005,February,Monday    ,0,Night,D55,0,1,70,South Riverdale (70),-79.33921751,43.66541664,820
-8820423.91026019,5425221.76517991,221,GO-2005943440,2005/02/26 05:00:00+00,2005,February,Saturday  ,1,Night,D43,0,2,138,Eglinton East (138),-79.23521611,43.73952891,821
-8820858.74979471,5430447.64456486,222,GO-2005776194,2005/02/27 05:00:00+00,2005,February,Sunday    ,2,Night,D43,0,1,137,Woburn (137),-79.23912234,43.77343652,822
-8843889.62588659,5432372.06743443,223,GO-2005969241,2005/02/28 05:00:00+00,2005,February,Monday    ,2,Night,D32,1,0,35,Westminster-Branson (35),-79.44601222,43.78591811,823
-8829201.85063301,5425945.95623196,224,GO-2005953782,2005/03/04 05:00:00+00,2005,March,Friday    ,2,Night,D33,0,1,45,Parkwoods-Donalda (45),-79.31406969,43.7442289,824
-8833898.98990537,5425445.63785609,225,GO-2005953786,2005/03/05 05:00:00+00,2005,March,Saturday  ,20,Evening,D33,1,0,42,Banbury-Don Mills (42),-79.35626481,43.74098188,825
-8827902.18667244,5434114.72459879,226,GO-2005968835,2005/03/05 05:00:00+00,2005,March,Saturday  ,23,Evening,D42,0,0,117,L'Amoreaux (117),-79.30239461,43.79721854,826
-8819040.82124683,5427204.76137005,227,GO-2005949471,2005/03/06 05:00:00+00,2005,March,Sunday    ,6,Morning,D43,0,0,137,Woburn (137),-79.22279161,43.75239765,827
-8837503.4404332,5411160.67045523,228,GO-2005743293,2005/03/12 05:00:00+00,2005,March,Saturday  ,2,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38864414,43.64819947,828
-8821896.51238929,5433286.30516681,229,GO-2005986104,2005/03/13 05:00:00+00,2005,March,Sunday    ,1,Night,D42,0,1,128,Agincourt South-Malvern West (128),-79.24844472,43.79184684,829
-8833294.14992368,5417281.09088149,230,GO-2005773526,2005/03/15 05:00:00+00,2005,March,Tuesday   ,16,Afternoon,D54,0,1,57,Broadview North (57),-79.35083144,43.68796984,830
-8820417.90902644,5422631.39302587,231,GO-2005993468,2005/03/16 05:00:00+00,2005,March,Wednesday ,2,Night,D43,0,1,123,Cliffcrest (123),-79.2351622,43.72271441,831
-8835437.18370484,5412385.77433631,232,GO-20051030464,2005/03/17 05:00:00+00,2005,March,Thursday  ,10,Morning,D51,0,0,73,Moss Park (73),-79.37008264,43.65616228,832
-8851696.39387103,5428351.89492761,233,GO-2005946945,2005/03/20 05:00:00+00,2005,March,Sunday    ,20,Evening,D31,0,1,24,Black Creek (24),-79.51614161,43.75984076,833
-8844385.68668827,5422315.25396356,234,GO-20051016691,2005/03/21 05:00:00+00,2005,March,Monday    ,17,Afternoon,D32,0,1,31,Yorkdale-Glen Park (31),-79.45046841,43.72066198,834
-8831673.64203994,5435173.92283117,235,GO-20051017308,2005/03/23 05:00:00+00,2005,March,Wednesday ,11,Morning,D42,0,1,48,Hillcrest Village (48),-79.33627417,43.80408597,835
-8833147.17702638,5417804.22921076,236,GO-2005761483,2005/03/25 05:00:00+00,2005,March,Friday    ,21,Evening,D54,0,1,57,Broadview North (57),-79.34951116,43.69136796,836
-8836772.46099691,5412837.19137639,237,GO-2005758325,2005/03/25 05:00:00+00,2005,March,Friday    ,10,Morning,D51,1,0,76,Bay Street Corridor (76),-79.38207764,43.65909609,837
-8855793.11699826,5427057.23708671,238,GO-20051017403,2005/03/25 05:00:00+00,2005,March,Friday    ,1,Night,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,838
-8851538.88235753,5429488.05860748,239,GO-2005743823,2005/03/27 05:00:00+00,2005,March,Sunday    ,14,Afternoon,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,839
-8843660.90106844,5412682.35543604,240,GO-2005961606,2005/03/30 05:00:00+00,2005,March,Wednesday ,3,Night,D14,0,0,83,Dufferin Grove (83),-79.44395755,43.65808981,840
-8856767.26161705,5415891.11852458,241,GO-2005771937,2005/03/31 05:00:00+00,2005,March,Thursday  ,16,Afternoon,D23,0,1,7,Willowridge-Martingrove-Richview (7),-79.56169399,43.67894014,841
-8861774.94219371,5424327.3209608,242,GO-20051013463,2005/03/31 05:00:00+00,2005,March,Thursday  ,15,Afternoon,D23,0,0,1,West Humber-Clairville (1),-79.60667875,43.73372347,842
-8838020.80889861,5417013.64768283,243,GO-2005777302,2005/04/01 05:00:00+00,2005,April,Friday    ,0,Night,D53,0,2,97,Yonge-St.Clair (97),-79.39329174,43.68623255,843
-8837216.97085559,5411036.83689137,244,GO-2005782484,2005/04/02 05:00:00+00,2005,April,Saturday  ,2,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38607074,43.64739453,844
-8848585.33581669,5406168.01350067,245,GO-2005799672,2005/04/07 04:00:00+00,2005,April,Thursday  ,3,Night,D22,0,1,17,Mimico (includes Humber Bay Shores) (17),-79.4881945,43.61573777,845
-8827969.82439505,5433666.50338169,246,GO-20051008036,2005/04/08 04:00:00+00,2005,April,Friday    ,20,Evening,D42,0,1,117,L'Amoreaux (117),-79.30300221,43.79431221,846
-8861462.90141588,5425855.5122562,247,GO-20051018414,2005/04/09 04:00:00+00,2005,April,Saturday  ,0,Night,D23,0,1,1,West Humber-Clairville (1),-79.60387564,43.74364194,847
-8835293.03164343,5412513.77265547,248,GO-2005743298,2005/04/10 04:00:00+00,2005,April,Sunday    ,16,Afternoon,D51,0,3,73,Moss Park (73),-79.3687877,43.65699417,848
-8825544.88402221,5416871.91265511,249,GO-2005884190,2005/04/13 04:00:00+00,2005,April,Wednesday ,0,Night,D41,1,0,122,Birchcliffe-Cliffside (122),-79.2812186,43.68531183,849
0,0,250,GO-2005809873,2005/04/15 04:00:00+00,2005,April,Friday    ,15,Afternoon,D42,0,0,NSA,NSA,0,0,850
-8817052.95459069,5431860.38042744,251,GO-2005954900,2005/04/15 04:00:00+00,2005,April,Friday    ,15,Afternoon,D43,0,1,135,Morningside (135),-79.2049343,43.78259962,851
-8835093.51705967,5413276.36790896,252,GO-2005843089,2005/04/17 04:00:00+00,2005,April,Sunday    ,23,Evening,D51,0,1,73,Moss Park (73),-79.36699543,43.66195021,852
-8819630.62085212,5433629.9135351,253,GO-2005838233,2005/04/17 04:00:00+00,2005,April,Sunday    ,1,Night,D42,0,1,132,Malvern (132),-79.22808987,43.79407495,853
-8842774.8702794,5409464.98067691,254,GO-20051052948,2005/04/18 04:00:00+00,2005,April,Monday    ,20,Evening,D11,1,0,85,South Parkdale (85),-79.4359982,43.63717625,854
-8840207.80497308,5414452.78043,255,GO-20051061840,2005/04/19 04:00:00+00,2005,April,Tuesday   ,0,Night,D14,0,1,95,Annex (95),-79.41293786,43.66959481,855
-8815913.81110945,5428686.54911905,256,GO-2005893223,2005/04/22 04:00:00+00,2005,April,Friday    ,12,Afternoon,D43,0,0,136,West Hill (136),-79.1947012,43.76201197,856
-8837563.61974992,5412158.35624405,257,GO-20051017873,2005/04/24 04:00:00+00,2005,April,Sunday    ,0,Night,D52,0,1,78,Kensington-Chinatown (78),-79.38918474,43.65468421,857
-8831964.95958138,5429697.83589124,258,GO-20051023674,2005/04/24 04:00:00+00,2005,April,Sunday    ,15,Afternoon,D33,0,1,53,Henry Farm (53),-79.33889112,43.76857264,858
-8855793.11699826,5427057.23708671,259,GO-2005739652,2005/04/24 04:00:00+00,2005,April,Sunday    ,3,Night,D31,1,0,21,Humber Summit (21),-79.5529431,43.75144038,859
-8835010.19887359,5412993.30706194,260,GO-2005734608,2005/04/26 04:00:00+00,2005,April,Tuesday   ,0,Night,D51,0,0,73,Moss Park (73),-79.36624697,43.66011067,860
-8851579.08093885,5426387.59524146,261,GO-2005772597,2005/04/28 04:00:00+00,2005,April,Thursday  ,15,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.51508777,43.74709495,861
-8851058.18475878,5426716.21439604,262,GO-20051017468,2005/05/02 04:00:00+00,2005,May,Monday    ,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,862
-8842304.80146562,5426296.44117821,263,GO-20051056629,2005/05/02 04:00:00+00,2005,May,Monday    ,16,Afternoon,D32,0,1,38,Lansing-Westgate (38),-79.4317755,43.74650341,863
0,0,264,GO-2005791408,2005/05/04 04:00:00+00,2005,May,Wednesday ,18,Evening,D51,0,1,NSA,NSA,0,0,864
-8851875.61045885,5419226.03336589,265,GO-2005761194,2005/05/05 04:00:00+00,2005,May,Thursday  ,10,Morning,D12,0,2,113,Weston (113),-79.51775154,43.70060252,865
-8857108.09518119,5412323.28292348,266,GO-2005868853,2005/05/05 04:00:00+00,2005,May,Thursday  ,19,Evening,D22,0,1,11,Eringate-Centennial-West Deane (11),-79.56475575,43.65575613,866
-8842700.08027951,5412958.38091445,267,GO-2005739574,2005/05/05 04:00:00+00,2005,May,Thursday  ,2,Night,D14,1,1,83,Dufferin Grove (83),-79.43532635,43.65988369,867
-8857513.23022278,5415394.54625613,268,GO-2005736703,2005/05/06 04:00:00+00,2005,May,Friday    ,0,Night,D23,0,1,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,868
-8851912.609718,5427526.50678381,269,GO-2005805940,2005/05/07 04:00:00+00,2005,May,Saturday  ,19,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51808391,43.75448537,869
-8838471.44689527,5429203.59531071,270,GO-2005800470,2005/05/07 04:00:00+00,2005,May,Saturday  ,3,Night,D32,0,1,51,Willowdale East (51),-79.39733989,43.76536637,870
-8831882.20578511,5414892.15228648,271,GO-2005770056,2005/05/07 04:00:00+00,2005,May,Saturday  ,0,Night,D55,0,0,69,Blake-Jones (69),-79.33814773,43.6724497,871
-8832281.90620917,5415987.5910614,272,GO-2005756176,2005/05/08 04:00:00+00,2005,May,Sunday    ,0,Night,D54,1,0,69,Blake-Jones (69),-79.3417383,43.6795669,872
-8828205.09368606,5434098.78688113,273,GO-2005997256,2005/05/08 04:00:00+00,2005,May,Sunday    ,0,Night,D42,0,0,117,L'Amoreaux (117),-79.30511567,43.7971152,873
-8836719.10222539,5414110.83499082,274,GO-20051001532,2005/05/14 04:00:00+00,2005,May,Saturday  ,0,Night,D51,1,0,75,Church-Yonge Corridor (75),-79.38159831,43.66737287,874
-8821582.59810442,5431866.20566864,275,GO-2005863844,2005/05/15 04:00:00+00,2005,May,Sunday    ,2,Night,D43,1,0,137,Woburn (137),-79.24562478,43.7826374,875
-8850799.56843096,5423444.99303217,276,GO-2005975202,2005/05/17 04:00:00+00,2005,May,Tuesday   ,0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.50808529,43.72799612,876
-8815726.15984382,5428093.45065173,277,GO-2005988453,2005/05/18 04:00:00+00,2005,May,Wednesday ,1,Night,D43,1,0,136,West Hill (136),-79.1930155,43.75816394,877
-8850964.55059549,5422967.239972,278,GO-20051084815,2005/05/18 04:00:00+00,2005,May,Wednesday ,3,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.50956735,43.72489471,878
0,0,279,GO-20051017486,2005/05/19 04:00:00+00,2005,May,Thursday  ,21,Evening,D31,0,1,NSA,NSA,0,0,879
-8819827.77657587,5430480.27823081,280,GO-2005963484,2005/05/20 04:00:00+00,2005,May,Friday    ,15,Afternoon,D43,0,0,137,Woburn (137),-79.22986095,43.7736482,880
-8850423.81839535,5425879.99996446,281,GO-20051054082,2005/05/22 04:00:00+00,2005,May,Sunday    ,0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.50470987,43.74380086,881
-8848884.08059455,5417219.89179755,282,GO-20051094038,2005/05/23 04:00:00+00,2005,May,Monday    ,0,Night,D12,0,0,115,Mount Dennis (115),-79.49087817,43.6875723,882
-8848318.41282847,5426500.85103593,283,GO-20051050162,2005/05/23 04:00:00+00,2005,May,Monday    ,22,Evening,D31,0,1,27,York University Heights (27),-79.48579669,43.74782991,883
0,0,284,GO-2005780476,2005/05/25 04:00:00+00,2005,May,Wednesday ,19,Evening,D12,0,1,NSA,NSA,0,0,884
-8848318.41282847,5426500.85103593,285,GO-2005970809,2005/05/25 04:00:00+00,2005,May,Wednesday ,18,Evening,D31,0,0,27,York University Heights (27),-79.48579669,43.74782991,885
-8844258.74239375,5422345.47295364,286,GO-2005746522,2005/05/27 04:00:00+00,2005,May,Friday    ,0,Night,D32,0,1,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,886
-8854526.90899746,5426563.21813279,287,GO-20051001211,2005/05/28 04:00:00+00,2005,May,Saturday  ,15,Afternoon,D31,0,0,22,Humbermede (22),-79.54156856,43.74823463,887
-8843886.7816736,5422949.63631616,288,GO-2005795107,2005/06/01 04:00:00+00,2005,June,Wednesday ,0,Night,D32,0,2,32,Englemount-Lawrence (32),-79.44598667,43.72478043,888
-8861608.95370099,5423960.74257947,289,GO-2005985784,2005/06/01 04:00:00+00,2005,June,Wednesday ,21,Evening,D23,0,2,1,West Humber-Clairville (1),-79.60518765,43.73134401,889
-8851983.63934549,5429788.97887656,290,GO-2005974161,2005/06/05 04:00:00+00,2005,June,Sunday    ,22,Evening,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,890
-8860382.60364386,5425591.18720793,291,GO-20051040265,2005/06/07 04:00:00+00,2005,June,Tuesday   ,1,Night,D23,0,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,891
-8857764.59519897,5428142.10818793,292,GO-20051057010,2005/06/08 04:00:00+00,2005,June,Wednesday ,17,Afternoon,D31,0,0,21,Humber Summit (21),-79.57065319,43.75847964,892
-8825713.16124366,5438431.1762584,293,GO-20051094669,2005/06/08 04:00:00+00,2005,June,Wednesday ,20,Evening,D42,0,1,130,Milliken (130),-79.28273026,43.82519979,893
-8851684.80105926,5426948.94130608,294,GO-2005761112,2005/06/11 04:00:00+00,2005,June,Saturday  ,2,Night,D31,0,2,25,Glenfield-Jane Heights (25),-79.51603747,43.75073765,894
-8861037.59639574,5425749.60043069,295,GO-2005958231,2005/06/11 04:00:00+00,2005,June,Saturday  ,18,Evening,D23,0,1,1,West Humber-Clairville (1),-79.60005506,43.74295459,895
-8850424.67889502,5421557.47956179,296,GO-20051028610,2005/06/12 04:00:00+00,2005,June,Sunday    ,0,Night,D31,0,1,28,Rustic (28),-79.5047176,43.71574209,896
-8827065.70084916,5417550.22449389,297,GO-2005760646,2005/06/12 04:00:00+00,2005,June,Sunday    ,1,Night,D55,1,0,62,East End-Danforth (62),-79.29488033,43.68971806,897
