district,All_Apartments_Listed,All_Apartments_Leased,Bachelor_Total_Leased,Bachelor_Avg_Lease_Rate,One_Bedroom_Total_Leased,One_Bedroom_Avg_Lease_Rate,Two_Bedroom_Total_Leased,Two_Bedroom_Avg_Lease_Rate,Three_Bedroom_Total_Leased,Three_Bedroom_Avg_Lease_Rate,Year,Quarter,YearQuarter,All_Apartments_Leased_vs_Listed,Bachelor_Total_Leased_Per_Room,Bachelor_Avg_Lease_Rate_Per_Room,One_Bedroom_Total_Leased_Per_Room,One_Bedroom_Avg_Lease_Rate_Per_Room,Two_Bedroom_Total_Leased_Per_Room,Two_Bedroom_Avg_Lease_Rate_Per_Room,Three_Bedroom_Total_Leased_Per_Room,Three_Bedroom_Avg_Lease_Rate_Per_Room
C04,45.0,23.0,,,11.0,1431.0,10.0,1934.0,2.0,2288.0,2015,3,2015Q3,0.5111111111111111,,,11.0,1431.0,20.0,967.0,6.0,762.6666666666666
C04,31.0,17.0,,,6.0,1492.0,10.0,1850.0,1.0,2150.0,2015,4,2015Q4,0.5483870967741935,,,6.0,1492.0,20.0,925.0,3.0,716.6666666666666
C04,32.0,10.0,1.0,1175.0,3.0,1500.0,6.0,2717.0,,,2016,1,2016Q1,0.3125,1.0,1175.0,3.0,1500.0,12.0,1358.5,,
C04,72.0,24.0,2.0,1273.0,13.0,1640.0,7.0,2264.0,2.0,5550.0,2016,2,2016Q2,0.3333333333333333,2.0,1273.0,13.0,1640.0,14.0,1132.0,6.0,1850.0
C04,121.0,50.0,,,39.0,1855.0,9.0,2736.0,2.0,2825.0,2016,3,2016Q3,0.4132231404958678,,,39.0,1855.0,18.0,1368.0,6.0,941.6666666666666
C04,112.0,44.0,1.0,1430.0,32.0,1896.0,11.0,2832.0,,,2016,4,2016Q4,0.39285714285714285,1.0,1430.0,32.0,1896.0,22.0,1416.0,,
C04,65.0,39.0,4.0,1275.0,19.0,1888.0,14.0,2875.0,2.0,2313.0,2017,1,2017Q1,0.6,4.0,1275.0,19.0,1888.0,28.0,1437.5,6.0,771.0
C04,45.0,31.0,2.0,1340.0,12.0,1683.0,16.0,2987.0,1.0,2250.0,2017,2,2017Q2,0.6888888888888889,2.0,1340.0,12.0,1683.0,32.0,1493.5,3.0,750.0
C04,44.0,33.0,,,23.0,1888.0,10.0,2879.0,,,2017,3,2017Q3,0.75,,,23.0,1888.0,20.0,1439.5,,
C04,36.0,21.0,,,11.0,1993.0,9.0,2721.0,1.0,2250.0,2017,4,2017Q4,0.5833333333333334,,,11.0,1993.0,18.0,1360.5,3.0,750.0
C04,36.0,22.0,,,14.0,1996.0,7.0,3173.0,1.0,5750.0,2018,1,2018Q1,0.6111111111111112,,,14.0,1996.0,14.0,1586.5,3.0,1916.6666666666667
C04,42.0,29.0,1.0,1500.0,12.0,2414.0,12.0,3070.0,4.0,3550.0,2018,2,2018Q2,0.6904761904761905,1.0,1500.0,12.0,2414.0,24.0,1535.0,12.0,1183.3333333333333
C04,38.0,24.0,3.0,1508.0,10.0,2067.0,10.0,3131.0,1.0,3100.0,2018,3,2018Q3,0.631578947368421,3.0,1508.0,10.0,2067.0,20.0,1565.5,3.0,1033.3333333333333
C04,68.0,34.0,,,14.0,2028.0,18.0,2600.0,2.0,2948.0,2018,4,2018Q4,0.5,,,14.0,2028.0,36.0,1300.0,6.0,982.6666666666666
C04,59.0,19.0,,,7.0,2117.0,10.0,2990.0,2.0,2875.0,2019,1,2019Q1,0.3220338983050847,,,7.0,2117.0,20.0,1495.0,6.0,958.3333333333334
C04,68.0,41.0,,,17.0,2461.0,20.0,3010.0,4.0,2988.0,2019,2,2019Q2,0.6029411764705882,,,17.0,2461.0,40.0,1505.0,12.0,996.0
C04,59.0,32.0,3.0,1692.0,15.0,2236.0,11.0,3445.0,3.0,3940.0,2019,3,2019Q3,0.5423728813559322,3.0,1692.0,15.0,2236.0,22.0,1722.5,9.0,1313.3333333333333
C04,57.0,27.0,,,12.0,2097.0,14.0,3246.0,1.0,2450.0,2019,4,2019Q4,0.47368421052631576,,,12.0,2097.0,28.0,1623.0,3.0,816.6666666666666
C04,56.0,24.0,1.0,1700.0,9.0,2133.0,12.0,2971.0,2.0,3325.0,2020,1,2020Q1,0.42857142857142855,1.0,1700.0,9.0,2133.0,24.0,1485.5,6.0,1108.3333333333333
C04,65.0,23.0,1.0,1650.0,8.0,2091.0,13.0,3113.0,1.0,3500.0,2020,2,2020Q2,0.35384615384615387,1.0,1650.0,8.0,2091.0,26.0,1556.5,3.0,1166.6666666666667
C04,81.0,19.0,1.0,1500.0,8.0,2013.0,10.0,2735.0,,,2020,3,2020Q3,0.2345679012345679,1.0,1500.0,8.0,2013.0,20.0,1367.5,,
C04,85.0,34.0,1.0,1599.0,18.0,1999.0,14.0,2473.0,1.0,7000.0,2020,4,2020Q4,0.4,1.0,1599.0,18.0,1999.0,28.0,1236.5,3.0,2333.3333333333335
C04,80.0,24.0,2.0,1363.0,10.0,1717.0,12.0,3058.0,,,2021,1,2021Q1,0.3,2.0,1363.0,10.0,1717.0,24.0,1529.0,,
C04,69.0,25.0,,,8.0,2006.0,15.0,3007.0,2.0,4500.0,2021,2,2021Q2,0.36231884057971014,,,8.0,2006.0,30.0,1503.5,6.0,1500.0
C04,116.0,72.0,6.0,1517.0,30.0,2028.0,34.0,2715.0,2.0,2998.0,2021,3,2021Q3,0.6206896551724138,6.0,1517.0,30.0,2028.0,68.0,1357.5,6.0,999.3333333333334
C04,129.0,76.0,2.0,1675.0,29.0,1990.0,42.0,2434.0,3.0,2873.0,2021,4,2021Q4,0.5891472868217055,2.0,1675.0,29.0,1990.0,84.0,1217.0,9.0,957.6666666666666
C06,37.0,16.0,,,8.0,1301.0,7.0,1686.0,1.0,1800.0,2012,1,2012Q1,0.43243243243243246,,,8.0,1301.0,14.0,843.0,3.0,600.0
C06,38.0,16.0,,,11.0,1378.0,5.0,1560.0,,,2012,2,2012Q2,0.42105263157894735,,,11.0,1378.0,10.0,780.0,,
C06,61.0,30.0,,,16.0,1364.0,12.0,1630.0,2.0,1800.0,2012,3,2012Q3,0.4918032786885246,,,16.0,1364.0,24.0,815.0,6.0,600.0
C06,47.0,18.0,,,9.0,1408.0,8.0,1725.0,1.0,2200.0,2012,4,2012Q4,0.3829787234042553,,,9.0,1408.0,16.0,862.5,3.0,733.3333333333334
C06,67.0,22.0,,,9.0,1356.0,13.0,1699.0,,,2013,1,2013Q1,0.3283582089552239,,,9.0,1356.0,26.0,849.5,,
C06,118.0,81.0,1.0,1125.0,52.0,1388.0,25.0,1775.0,3.0,2033.0,2013,2,2013Q2,0.6864406779661016,1.0,1125.0,52.0,1388.0,50.0,887.5,9.0,677.6666666666666
C06,66.0,38.0,,,18.0,1365.0,20.0,1810.0,,,2013,3,2013Q3,0.5757575757575758,,,18.0,1365.0,40.0,905.0,,
C06,53.0,29.0,,,12.0,1410.0,17.0,1715.0,,,2013,4,2013Q4,0.5471698113207547,,,12.0,1410.0,34.0,857.5,,
C06,56.0,29.0,,,21.0,1408.0,8.0,1913.0,,,2014,1,2014Q1,0.5178571428571429,,,21.0,1408.0,16.0,956.5,,
C06,67.0,42.0,,,25.0,1415.0,17.0,1880.0,,,2014,2,2014Q2,0.6268656716417911,,,25.0,1415.0,34.0,940.0,,
C06,58.0,38.0,,,20.0,1432.0,17.0,1834.0,1.0,3200.0,2014,3,2014Q3,0.6551724137931034,,,20.0,1432.0,34.0,917.0,3.0,1066.6666666666667
C06,41.0,21.0,,,11.0,1428.0,10.0,1865.0,,,2014,4,2014Q4,0.5121951219512195,,,11.0,1428.0,20.0,932.5,,
C06,46.0,27.0,,,16.0,1375.0,9.0,1822.0,2.0,1875.0,2015,1,2015Q1,0.5869565217391305,,,16.0,1375.0,18.0,911.0,6.0,625.0
C06,45.0,23.0,1.0,1190.0,14.0,1412.0,8.0,1888.0,,,2015,2,2015Q2,0.5111111111111111,1.0,1190.0,14.0,1412.0,16.0,944.0,,
C06,89.0,49.0,,,29.0,1432.0,20.0,1729.0,,,2015,3,2015Q3,0.550561797752809,,,29.0,1432.0,40.0,864.5,,
C06,130.0,82.0,,,55.0,1429.0,27.0,1795.0,,,2015,4,2015Q4,0.6307692307692307,,,55.0,1429.0,54.0,897.5,,
C06,71.0,47.0,,,26.0,1450.0,21.0,1832.0,,,2016,1,2016Q1,0.6619718309859155,,,26.0,1450.0,42.0,916.0,,
C06,60.0,40.0,,,28.0,1506.0,12.0,1883.0,,,2016,2,2016Q2,0.6666666666666666,,,28.0,1506.0,24.0,941.5,,
C06,42.0,32.0,,,19.0,1553.0,13.0,1882.0,,,2016,3,2016Q3,0.7619047619047619,,,19.0,1553.0,26.0,941.0,,
C06,34.0,21.0,1.0,1200.0,13.0,1578.0,7.0,1950.0,,,2016,4,2016Q4,0.6176470588235294,1.0,1200.0,13.0,1578.0,14.0,975.0,,
C06,40.0,25.0,,,11.0,1591.0,13.0,1894.0,1.0,2500.0,2017,1,2017Q1,0.625,,,11.0,1591.0,26.0,947.0,3.0,833.3333333333334
C06,44.0,35.0,,,18.0,1674.0,17.0,2045.0,,,2017,2,2017Q2,0.7954545454545454,,,18.0,1674.0,34.0,1022.5,,
C06,30.0,25.0,,,12.0,1758.0,12.0,2165.0,1.0,2750.0,2017,3,2017Q3,0.8333333333333334,,,12.0,1758.0,24.0,1082.5,3.0,916.6666666666666
C06,34.0,25.0,,,14.0,1723.0,11.0,2193.0,,,2017,4,2017Q4,0.7352941176470589,,,14.0,1723.0,22.0,1096.5,,
C06,33.0,19.0,,,14.0,1739.0,5.0,2130.0,,,2018,1,2018Q1,0.5757575757575758,,,14.0,1739.0,10.0,1065.0,,
C06,51.0,37.0,,,22.0,1842.0,15.0,2199.0,,,2018,2,2018Q2,0.7254901960784313,,,22.0,1842.0,30.0,1099.5,,
C06,44.0,36.0,,,14.0,1884.0,20.0,2431.0,2.0,3175.0,2018,3,2018Q3,0.8181818181818182,,,14.0,1884.0,40.0,1215.5,6.0,1058.3333333333333
C06,43.0,29.0,,,10.0,1965.0,18.0,2369.0,1.0,3100.0,2018,4,2018Q4,0.6744186046511628,,,10.0,1965.0,36.0,1184.5,3.0,1033.3333333333333
C06,39.0,27.0,,,12.0,1900.0,14.0,2346.0,1.0,3300.0,2019,1,2019Q1,0.6923076923076923,,,12.0,1900.0,28.0,1173.0,3.0,1100.0
C06,51.0,32.0,,,18.0,1969.0,14.0,2378.0,,,2019,2,2019Q2,0.6274509803921569,,,18.0,1969.0,28.0,1189.0,,
C06,50.0,32.0,,,16.0,2058.0,15.0,2460.0,1.0,3300.0,2019,3,2019Q3,0.64,,,16.0,2058.0,30.0,1230.0,3.0,1100.0
C06,67.0,37.0,,,22.0,2051.0,13.0,2453.0,2.0,3225.0,2019,4,2019Q4,0.5522388059701493,,,22.0,2051.0,26.0,1226.5,6.0,1075.0
C06,56.0,38.0,,,20.0,1979.0,17.0,2394.0,1.0,2850.0,2020,1,2020Q1,0.6785714285714286,,,20.0,1979.0,34.0,1197.0,3.0,950.0
C06,54.0,20.0,,,12.0,1948.0,7.0,2414.0,1.0,3600.0,2020,2,2020Q2,0.37037037037037035,,,12.0,1948.0,14.0,1207.0,3.0,1200.0
C06,116.0,36.0,,,17.0,1948.0,19.0,2311.0,,,2020,3,2020Q3,0.3103448275862069,,,17.0,1948.0,38.0,1155.5,,
C06,240.0,70.0,,,29.0,1691.0,39.0,1967.0,2.0,2975.0,2020,4,2020Q4,0.2916666666666667,,,29.0,1691.0,78.0,983.5,6.0,991.6666666666666
C06,197.0,86.0,,,35.0,1700.0,50.0,1951.0,1.0,3400.0,2021,1,2021Q1,0.4365482233502538,,,35.0,1700.0,100.0,975.5,3.0,1133.3333333333333
C06,111.0,61.0,,,27.0,1767.0,33.0,2175.0,1.0,2750.0,2021,2,2021Q2,0.5495495495495496,,,27.0,1767.0,66.0,1087.5,3.0,916.6666666666666
C06,186.0,124.0,1.0,1500.0,62.0,1803.0,59.0,2265.0,2.0,3250.0,2021,3,2021Q3,0.6666666666666666,1.0,1500.0,62.0,1803.0,118.0,1132.5,6.0,1083.3333333333333
C06,122.0,83.0,1.0,1500.0,34.0,1930.0,47.0,2330.0,1.0,3650.0,2021,4,2021Q4,0.680327868852459,1.0,1500.0,34.0,1930.0,94.0,1165.0,3.0,1216.6666666666667
C07,210.0,109.0,,,49.0,1470.0,52.0,1849.0,8.0,2113.0,2012,1,2012Q1,0.5190476190476191,,,49.0,1470.0,104.0,924.5,24.0,704.3333333333334
C07,314.0,166.0,,,82.0,1432.0,69.0,1869.0,15.0,2056.0,2012,2,2012Q2,0.5286624203821656,,,82.0,1432.0,138.0,934.5,45.0,685.3333333333334
C07,333.0,208.0,,,98.0,1465.0,97.0,1907.0,13.0,2346.0,2012,3,2012Q3,0.6246246246246246,,,98.0,1465.0,194.0,953.5,39.0,782.0
C07,217.0,132.0,,,66.0,1539.0,59.0,1954.0,7.0,2036.0,2012,4,2012Q4,0.6082949308755761,,,66.0,1539.0,118.0,977.0,21.0,678.6666666666666
C07,206.0,120.0,,,64.0,1498.0,47.0,1904.0,9.0,2217.0,2013,1,2013Q1,0.5825242718446602,,,64.0,1498.0,94.0,952.0,27.0,739.0
C07,279.0,154.0,,,68.0,1497.0,72.0,1890.0,14.0,2059.0,2013,2,2013Q2,0.5519713261648745,,,68.0,1497.0,144.0,945.0,42.0,686.3333333333334
C07,372.0,264.0,,,115.0,1517.0,133.0,1949.0,16.0,2348.0,2013,3,2013Q3,0.7096774193548387,,,115.0,1517.0,266.0,974.5,48.0,782.6666666666666
C07,256.0,149.0,,,61.0,1509.0,80.0,1976.0,8.0,2228.0,2013,4,2013Q4,0.58203125,,,61.0,1509.0,160.0,988.0,24.0,742.6666666666666
C07,262.0,127.0,,,67.0,1529.0,52.0,1955.0,8.0,2120.0,2014,1,2014Q1,0.4847328244274809,,,67.0,1529.0,104.0,977.5,24.0,706.6666666666666
C07,335.0,186.0,,,91.0,1506.0,77.0,1952.0,18.0,2338.0,2014,2,2014Q2,0.5552238805970149,,,91.0,1506.0,154.0,976.0,54.0,779.3333333333334
C07,365.0,253.0,,,120.0,1533.0,115.0,1958.0,18.0,2517.0,2014,3,2014Q3,0.6931506849315069,,,120.0,1533.0,230.0,979.0,54.0,839.0
C07,423.0,227.0,,,128.0,1582.0,93.0,2066.0,6.0,2207.0,2014,4,2014Q4,0.5366430260047281,,,128.0,1582.0,186.0,1033.0,18.0,735.6666666666666
C07,607.0,301.0,1.0,1300.0,151.0,1545.0,144.0,2008.0,5.0,2700.0,2015,1,2015Q1,0.4958813838550247,1.0,1300.0,151.0,1545.0,288.0,1004.0,15.0,900.0
C07,749.0,441.0,1.0,1100.0,234.0,1570.0,189.0,2055.0,17.0,2211.0,2015,2,2015Q2,0.5887850467289719,1.0,1100.0,234.0,1570.0,378.0,1027.5,51.0,737.0
C07,521.0,383.0,,,156.0,1587.0,206.0,2092.0,21.0,2429.0,2015,3,2015Q3,0.7351247600767754,,,156.0,1587.0,412.0,1046.0,63.0,809.6666666666666
C07,318.0,196.0,,,84.0,1612.0,101.0,2075.0,11.0,2628.0,2015,4,2015Q4,0.6163522012578616,,,84.0,1612.0,202.0,1037.5,33.0,876.0
C07,382.0,216.0,1.0,1300.0,111.0,1627.0,92.0,2083.0,12.0,2233.0,2016,1,2016Q1,0.5654450261780105,1.0,1300.0,111.0,1627.0,184.0,1041.5,36.0,744.3333333333334
C07,415.0,311.0,,,149.0,1646.0,150.0,2162.0,12.0,2446.0,2016,2,2016Q2,0.7493975903614458,,,149.0,1646.0,300.0,1081.0,36.0,815.3333333333334
C07,352.0,297.0,,,142.0,1683.0,135.0,2242.0,20.0,2443.0,2016,3,2016Q3,0.84375,,,142.0,1683.0,270.0,1121.0,60.0,814.3333333333334
C07,218.0,157.0,1.0,1350.0,80.0,1764.0,70.0,2275.0,6.0,2786.0,2016,4,2016Q4,0.7201834862385321,1.0,1350.0,80.0,1764.0,140.0,1137.5,18.0,928.6666666666666
C07,308.0,185.0,1.0,1450.0,97.0,1776.0,78.0,2306.0,9.0,2442.0,2017,1,2017Q1,0.6006493506493507,1.0,1450.0,97.0,1776.0,156.0,1153.0,27.0,814.0
C07,373.0,280.0,,,137.0,1837.0,127.0,2427.0,16.0,2757.0,2017,2,2017Q2,0.7506702412868632,,,137.0,1837.0,254.0,1213.5,48.0,919.0
C07,396.0,328.0,,,152.0,1935.0,155.0,2481.0,21.0,2898.0,2017,3,2017Q3,0.8282828282828283,,,152.0,1935.0,310.0,1240.5,63.0,966.0
C07,287.0,195.0,,,84.0,1994.0,100.0,2568.0,11.0,2895.0,2017,4,2017Q4,0.6794425087108014,,,84.0,1994.0,200.0,1284.0,33.0,965.0
C07,318.0,180.0,1.0,1600.0,79.0,2050.0,86.0,2538.0,14.0,2683.0,2018,1,2018Q1,0.5660377358490566,1.0,1600.0,79.0,2050.0,172.0,1269.0,42.0,894.3333333333334
C07,402.0,290.0,1.0,1550.0,132.0,2021.0,144.0,2594.0,13.0,2853.0,2018,2,2018Q2,0.7213930348258707,1.0,1550.0,132.0,2021.0,288.0,1297.0,39.0,951.0
C07,412.0,327.0,,,156.0,2146.0,151.0,2724.0,20.0,3142.0,2018,3,2018Q3,0.7936893203883495,,,156.0,2146.0,302.0,1362.0,60.0,1047.3333333333333
C07,293.0,191.0,,,83.0,2176.0,95.0,2812.0,13.0,3242.0,2018,4,2018Q4,0.6518771331058021,,,83.0,2176.0,190.0,1406.0,39.0,1080.6666666666667
C07,368.0,178.0,,,85.0,2126.0,86.0,2778.0,7.0,2764.0,2019,1,2019Q1,0.483695652173913,,,85.0,2126.0,172.0,1389.0,21.0,921.3333333333334
C07,557.0,370.0,1.0,2250.0,178.0,2169.0,177.0,2680.0,14.0,2904.0,2019,2,2019Q2,0.6642728904847397,1.0,2250.0,178.0,2169.0,354.0,1340.0,42.0,968.0
C07,503.0,357.0,1.0,1660.0,162.0,2265.0,173.0,2818.0,21.0,3224.0,2019,3,2019Q3,0.709741550695825,1.0,1660.0,162.0,2265.0,346.0,1409.0,63.0,1074.6666666666667
C07,382.0,213.0,,,95.0,2215.0,101.0,2759.0,17.0,3174.0,2019,4,2019Q4,0.5575916230366492,,,95.0,2215.0,202.0,1379.5,51.0,1058.0
C07,372.0,162.0,,,78.0,2204.0,74.0,2813.0,10.0,3143.0,2020,1,2020Q1,0.43548387096774194,,,78.0,2204.0,148.0,1406.5,30.0,1047.6666666666667
C07,518.0,175.0,,,77.0,2118.0,83.0,2645.0,15.0,3076.0,2020,2,2020Q2,0.33783783783783783,,,77.0,2118.0,166.0,1322.5,45.0,1025.3333333333333
C07,838.0,350.0,,,158.0,2044.0,170.0,2578.0,22.0,2771.0,2020,3,2020Q3,0.41766109785202865,,,158.0,2044.0,340.0,1289.0,66.0,923.6666666666666
C07,798.0,330.0,,,169.0,1818.0,151.0,2302.0,10.0,2845.0,2020,4,2020Q4,0.41353383458646614,,,169.0,1818.0,302.0,1151.0,30.0,948.3333333333334
C07,669.0,331.0,,,169.0,1816.0,144.0,2336.0,18.0,2636.0,2021,1,2021Q1,0.4947683109118087,,,169.0,1816.0,288.0,1168.0,54.0,878.6666666666666
C07,528.0,308.0,1.0,1500.0,168.0,1838.0,127.0,2441.0,12.0,3039.0,2021,2,2021Q2,0.5833333333333334,1.0,1500.0,168.0,1838.0,254.0,1220.5,36.0,1013.0
C07,614.0,403.0,,,201.0,2003.0,183.0,2588.0,19.0,2972.0,2021,3,2021Q3,0.6563517915309446,,,201.0,2003.0,366.0,1294.0,57.0,990.6666666666666
C07,501.0,364.0,,,166.0,2010.0,179.0,2649.0,19.0,2985.0,2021,4,2021Q4,0.7265469061876247,,,166.0,2010.0,358.0,1324.5,57.0,995.0
C08,426.0,257.0,11.0,1295.0,153.0,1657.0,93.0,2349.0,,,2012,1,2012Q1,0.6032863849765259,11.0,1295.0,153.0,1657.0,186.0,1174.5,,
C08,547.0,363.0,24.0,1304.0,233.0,1654.0,106.0,2279.0,,,2012,2,2012Q2,0.6636197440585009,24.0,1304.0,233.0,1654.0,212.0,1139.5,,
C08,528.0,336.0,32.0,1379.0,190.0,1743.0,111.0,2431.0,3.0,3083.0,2012,3,2012Q3,0.6363636363636364,32.0,1379.0,190.0,1743.0,222.0,1215.5,9.0,1027.6666666666667
C08,518.0,281.0,20.0,1361.0,171.0,1708.0,88.0,2346.0,2.0,3398.0,2012,4,2012Q4,0.5424710424710425,20.0,1361.0,171.0,1708.0,176.0,1173.0,6.0,1132.6666666666667
C08,662.0,360.0,14.0,1355.0,234.0,1674.0,110.0,2302.0,2.0,8300.0,2013,1,2013Q1,0.5438066465256798,14.0,1355.0,234.0,1674.0,220.0,1151.0,6.0,2766.6666666666665
C08,892.0,522.0,30.0,1366.0,325.0,1669.0,165.0,2423.0,2.0,2665.0,2013,2,2013Q2,0.5852017937219731,30.0,1366.0,325.0,1669.0,330.0,1211.5,6.0,888.3333333333334
C08,938.0,571.0,27.0,1384.0,383.0,1751.0,158.0,2439.0,3.0,5150.0,2013,3,2013Q3,0.6087420042643923,27.0,1384.0,383.0,1751.0,316.0,1219.5,9.0,1716.6666666666667
C08,796.0,406.0,16.0,1390.0,278.0,1712.0,109.0,2458.0,3.0,3517.0,2013,4,2013Q4,0.5100502512562815,16.0,1390.0,278.0,1712.0,218.0,1229.0,9.0,1172.3333333333333
C08,835.0,365.0,25.0,1391.0,214.0,1698.0,123.0,2526.0,3.0,2483.0,2014,1,2014Q1,0.437125748502994,25.0,1391.0,214.0,1698.0,246.0,1263.0,9.0,827.6666666666666
C08,995.0,606.0,43.0,1325.0,373.0,1697.0,186.0,2487.0,4.0,3883.0,2014,2,2014Q2,0.6090452261306533,43.0,1325.0,373.0,1697.0,372.0,1243.5,12.0,1294.3333333333333
C08,814.0,572.0,40.0,1394.0,356.0,1775.0,173.0,2519.0,3.0,2710.0,2014,3,2014Q3,0.7027027027027027,40.0,1394.0,356.0,1775.0,346.0,1259.5,9.0,903.3333333333334
C08,784.0,312.0,17.0,1380.0,192.0,1742.0,102.0,2576.0,1.0,3400.0,2014,4,2014Q4,0.3979591836734694,17.0,1380.0,192.0,1742.0,204.0,1288.0,3.0,1133.3333333333333
C08,1157.0,510.0,26.0,1368.0,337.0,1720.0,146.0,2468.0,1.0,8500.0,2015,1,2015Q1,0.4407951598962835,26.0,1368.0,337.0,1720.0,292.0,1234.0,3.0,2833.3333333333335
C08,1581.0,865.0,72.0,1349.0,529.0,1709.0,262.0,2425.0,2.0,2950.0,2015,2,2015Q2,0.5471220746363061,72.0,1349.0,529.0,1709.0,524.0,1212.5,6.0,983.3333333333334
C08,1347.0,864.0,62.0,1379.0,551.0,1779.0,247.0,2464.0,4.0,3700.0,2015,3,2015Q3,0.6414253897550112,62.0,1379.0,551.0,1779.0,494.0,1232.0,12.0,1233.3333333333333
C08,893.0,423.0,28.0,1374.0,268.0,1786.0,125.0,2557.0,2.0,3350.0,2015,4,2015Q4,0.47368421052631576,28.0,1374.0,268.0,1786.0,250.0,1278.5,6.0,1116.6666666666667
C08,985.0,490.0,30.0,1382.0,307.0,1793.0,147.0,2650.0,6.0,3516.0,2016,1,2016Q1,0.49746192893401014,30.0,1382.0,307.0,1793.0,294.0,1325.0,18.0,1172.0
C08,1372.0,924.0,60.0,1422.0,566.0,1780.0,294.0,2462.0,4.0,3500.0,2016,2,2016Q2,0.673469387755102,60.0,1422.0,566.0,1780.0,588.0,1231.0,12.0,1166.6666666666667
C08,1193.0,914.0,84.0,1497.0,582.0,1860.0,242.0,2603.0,6.0,4477.0,2016,3,2016Q3,0.7661357921207042,84.0,1497.0,582.0,1860.0,484.0,1301.5,18.0,1492.3333333333333
C08,794.0,443.0,42.0,1517.0,253.0,1935.0,145.0,2701.0,3.0,3883.0,2016,4,2016Q4,0.5579345088161209,42.0,1517.0,253.0,1935.0,290.0,1350.5,9.0,1294.3333333333333
C08,1119.0,637.0,44.0,1480.0,408.0,1931.0,182.0,2638.0,3.0,4232.0,2017,1,2017Q1,0.5692582663092046,44.0,1480.0,408.0,1931.0,364.0,1319.0,9.0,1410.6666666666667
C08,1201.0,882.0,49.0,1575.0,575.0,1997.0,254.0,2794.0,4.0,4861.0,2017,2,2017Q2,0.7343880099916736,49.0,1575.0,575.0,1997.0,508.0,1397.0,12.0,1620.3333333333333
C08,1207.0,887.0,69.0,1722.0,528.0,2132.0,284.0,2997.0,6.0,3877.0,2017,3,2017Q3,0.7348798674399337,69.0,1722.0,528.0,2132.0,568.0,1498.5,18.0,1292.3333333333333
C08,1009.0,580.0,60.0,1705.0,347.0,2103.0,163.0,3037.0,10.0,3395.0,2017,4,2017Q4,0.574826560951437,60.0,1705.0,347.0,2103.0,326.0,1518.5,30.0,1131.6666666666667
C08,1289.0,739.0,74.0,1664.0,438.0,2107.0,224.0,3028.0,3.0,3817.0,2018,1,2018Q1,0.5733126454615981,74.0,1664.0,438.0,2107.0,448.0,1514.0,9.0,1272.3333333333333
C08,1466.0,1058.0,84.0,1751.0,636.0,2232.0,332.0,3203.0,6.0,5283.0,2018,2,2018Q2,0.7216916780354706,84.0,1751.0,636.0,2232.0,664.0,1601.5,18.0,1761.0
C08,1651.0,1105.0,129.0,1870.0,661.0,2363.0,307.0,3250.0,8.0,4625.0,2018,3,2018Q3,0.6692913385826772,129.0,1870.0,661.0,2363.0,614.0,1625.0,24.0,1541.6666666666667
C08,1555.0,770.0,69.0,1866.0,519.0,2238.0,178.0,3111.0,4.0,4669.0,2018,4,2018Q4,0.49517684887459806,69.0,1866.0,519.0,2238.0,356.0,1555.5,12.0,1556.3333333333333
C08,1994.0,1029.0,71.0,1828.0,635.0,2156.0,311.0,2957.0,12.0,3838.0,2019,1,2019Q1,0.5160481444332999,71.0,1828.0,635.0,2156.0,622.0,1478.5,36.0,1279.3333333333333
C08,2323.0,1439.0,114.0,1832.0,837.0,2275.0,472.0,3075.0,16.0,3883.0,2019,2,2019Q2,0.6194575979337064,114.0,1832.0,837.0,2275.0,944.0,1537.5,48.0,1294.3333333333333
C08,2372.0,1551.0,161.0,1952.0,960.0,2378.0,408.0,3218.0,22.0,4466.0,2019,3,2019Q3,0.6538785834738617,161.0,1952.0,960.0,2378.0,816.0,1609.0,66.0,1488.6666666666667
C08,1837.0,777.0,72.0,1913.0,518.0,2311.0,182.0,3151.0,5.0,4110.0,2019,4,2019Q4,0.4229722373434948,72.0,1913.0,518.0,2311.0,364.0,1575.5,15.0,1370.0
C08,2191.0,948.0,95.0,1861.0,613.0,2232.0,225.0,3054.0,15.0,4253.0,2020,1,2020Q1,0.43267914194431767,95.0,1861.0,613.0,2232.0,450.0,1527.0,45.0,1417.6666666666667
C08,3317.0,997.0,121.0,1649.0,593.0,2086.0,266.0,2781.0,17.0,3276.0,2020,2,2020Q2,0.3005728067530901,121.0,1649.0,593.0,2086.0,532.0,1390.5,51.0,1092.0
C08,5780.0,2036.0,208.0,1604.0,1190.0,1997.0,599.0,2681.0,39.0,3360.0,2020,3,2020Q3,0.3522491349480969,208.0,1604.0,1190.0,1997.0,1198.0,1340.5,117.0,1120.0
C08,5475.0,1942.0,198.0,1410.0,1177.0,1813.0,553.0,2588.0,14.0,3414.0,2020,4,2020Q4,0.35470319634703196,198.0,1410.0,1177.0,1813.0,1106.0,1294.0,42.0,1138.0
C08,4628.0,1936.0,134.0,1390.0,1281.0,1773.0,496.0,2523.0,25.0,3180.0,2021,1,2021Q1,0.41832324978392393,134.0,1390.0,1281.0,1773.0,992.0,1261.5,75.0,1060.0
C08,3904.0,2454.0,213.0,1446.0,1534.0,1833.0,650.0,2563.0,57.0,3139.0,2021,2,2021Q2,0.6285860655737705,213.0,1446.0,1534.0,1833.0,1300.0,1281.5,171.0,1046.3333333333333
